Distance_(pixels),Gray_Value
894,1040.750
895,1048.250
896,1046.500
897,1051.250
898,1043.250
899,1032.250
900,1042.750
901,1044.000
902,1033.500
903,1046.750
904,1048.250
905,1031.750
906,1038.500
907,1048.000
908,1043.500
909,1050.500
910,1051.250
911,1052.500
912,1053.750
913,1038.000
914,1034.500
915,1025.750
916,1037.250
917,1051.500
918,1038.250
919,1044.000
920,1051.500
921,1045.250
922,1042.000
923,1048.750
924,1053.750
925,1048.000
926,1034.750
927,1042.250
928,1052.250
929,1043.750
930,1039.250
931,1041.500
932,1040.250
933,1040.000
934,1031.250
935,1033.250
936,1043.000
937,1037.500
938,1047.250
939,1051.500
940,1044.500
941,1038.750
942,1039.500
943,1043.500
944,1039.500
945,1043.750
946,1044.000
947,1034.000
948,1045.500
949,1055.500
950,1046.250
951,1051.000
952,1051.500
953,1044.750
954,1044.000
955,1038.250
956,1035.750
957,1032.000
958,1027.500
959,1044.250
960,1059.500
961,1042.000
962,1034.000
963,1048.500
964,1052.500
965,1052.000
966,1049.250
967,1042.750
968,1038.500
969,1036.500
970,1031.750
971,1040.500
972,1044.750
973,1039.500
974,1039.500
975,1042.000
976,1044.500
977,1041.750
978,1048.000
979,1049.000
980,1036.250
981,1028.500
982,1039.500
983,1034.000
984,1038.750
985,1053.500
986,1033.500
987,1036.000
988,1045.750
989,1048.750
990,1049.500
991,1041.250
992,1037.000
993,1041.500
994,1047.750
995,1046.250
996,1039.500
997,1046.250
998,1051.500
999,1037.750
1000,1041.000
1001,1033.000
1002,1028.500
1003,1037.500
1004,1036.000
1005,1051.750
1006,1054.750
1007,1041.500
1008,1051.500
1009,1056.750
1010,1048.250
1011,1041.250
1012,1026.500
1013,1034.000
1014,1041.250
1015,1036.000
1016,1043.000
1017,1047.250
1018,1037.000
1019,1026.500
1020,1029.750
1021,1035.250
1022,1035.750
1023,1038.000
1024,1038.250
1025,1042.000
1026,1046.500
1027,1049.750
1028,1045.750
1029,1036.500
1030,1045.750
1031,1045.500
1032,1047.250
1033,1047.250
1034,1041.750
1035,1037.750
1036,1034.500
1037,1034.500
1038,1039.000
1039,1049.000
1040,1051.000
1041,1052.500
1042,1044.000
1043,1035.250
1044,1042.250
1045,1044.750
1046,1045.500
1047,1045.750
1048,1041.000
1049,1041.000
1050,1052.250
1051,1047.000
1052,1035.500
1053,1038.750
1054,1043.250
1055,1038.500
1056,1038.750
1057,1041.500
1058,1043.250
1059,1055.250
1060,1061.250
1061,1057.000
1062,1052.500
1063,1053.500
1064,1047.000
1065,1038.750
1066,1040.250
1067,1039.250
1068,1033.250
1069,1044.500
1070,1053.750
1071,1057.000
1072,1061.500
1073,1045.500
1074,1035.000
1075,1048.000
1076,1047.750
1077,1044.000
1078,1048.500
1079,1040.750
1080,1039.750
1081,1048.000
1082,1048.750
1083,1046.250
1084,1043.250
1085,1043.250
1086,1049.000
1087,1037.750
1088,1036.250
1089,1045.750
1090,1049.000
1091,1048.250
1092,1034.500
1093,1040.250
1094,1044.500
1095,1040.250
1096,1037.000
1097,1036.000
1098,1048.750
1099,1059.500
1100,1060.500
1101,1060.000
1102,1052.750
1103,1042.500
1104,1042.000
1105,1043.500
1106,1050.750
1107,1050.000
1108,1048.750
1109,1051.500
1110,1057.000
1111,1057.750
1112,1048.250
1113,1038.000
1114,1037.250
1115,1051.750
1116,1056.750
1117,1053.250
1118,1059.750
1119,1070.000
1120,1069.500
1121,1062.500
1122,1058.000
1123,1061.250
1124,1060.750
1125,1061.000
1126,1061.000
1127,1068.250
1128,1066.250
1129,1043.000
1130,1039.250
1131,1056.250
1132,1053.500
1133,1047.000
1134,1061.750
1135,1065.000
1136,1064.500
1137,1066.500
1138,1072.250
1139,1079.500
1140,1076.000
1141,1063.750
1142,1060.250
1143,1072.750
1144,1087.000
1145,1094.750
1146,1085.250
1147,1079.500
1148,1086.750
1149,1097.500
1150,1098.250
1151,1088.500
1152,1091.500
1153,1102.000
1154,1102.000
1155,1117.750
1156,1133.500
1157,1136.500
1158,1134.500
1159,1149.250
1160,1164.250
1161,1171.000
1162,1188.500
1163,1196.500
1164,1213.250
1165,1240.250
1166,1274.250
1167,1310.000
1168,1338.000
1169,1374.500
1170,1439.500
1171,1534.250
1172,1605.250
1173,1668.750
1174,1788.500
1175,1942.250
1176,2129.500
1177,2371.250
1178,2705.500
1179,3198.000
1180,3897.750
1181,5040.750
1182,7145.250
1183,10638.000
1184,19114.750
1185,32412.750
1186,41247.250
1187,42042.000
1188,41012.750
1189,43769.500
1190,46908.750
1191,41081.750
1192,25299.500
1193,12632.250
1194,7444.750
1195,4290.750
1196,2646.250
1197,1888.500
1198,1551.250
1199,1413.750
1200,1354.750
1201,1282.500
1202,1232.500
1203,1216.250
1204,1195.750
1205,1168.750
1206,1142.000
1207,1136.500
1208,1130.250
1209,1129.000
1210,1122.500
1211,1109.500
1212,1111.000
1213,1097.500
1214,1074.250
1215,1082.500
1216,1097.500
1217,1096.250
1218,1085.000
1219,1078.750
1220,1071.000
1221,1068.000
